Epoch,Learning_rate,Training_accuracy,Testing_accuracy,Activation,pool
10,0.014285714285714285,97.3274,64.44,"['elu', 'elu', 'rrelu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.014285714285714285,97.471,96.85,"['rrelu', 'rrelu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
10,0.014285714285714285,97.3936,79.8,"['elu', 'relu', 'rrelu', 'rrelu', 'celu']","('avg', 'avg')"
10,0.014285714285714285,97.1664,55.92,"['elu', 'elu', 'leaky_relu', 'celu', 'celu']","('avg', 'avg')"
10,0.014285714285714285,97.6002,98.52,"['relu', 'relu', 'relu', 'celu', 'celu']","('avg', 'avg')"
10,0.014285714285714285,97.5546,69.14,"['elu', 'elu', 'relu', 'celu', 'celu']","('max', 'avg')"
10,0.014285714285714285,97.4596,91.82,"['relu', 'rrelu', 'celu', 'celu', 'celu']","('max', 'avg')"
10,0.014285714285714285,97.5054,58.92,"['elu', 'elu', 'relu', 'rrelu', 'leaky_relu']","('max', 'max')"
10,0.014285714285714285,97.4472,93.63,"['rrelu', 'rrelu', 'leaky_relu', 'leaky_relu', 'celu']","('avg', 'avg')"
10,0.014285714285714285,97.5042,83.68,"['elu', 'elu', 'elu', 'rrelu', 'rrelu']","('max', 'avg')"
10,0.014285714285714285,97.5596,95.04,"['elu', 'relu', 'rrelu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.014285714285714285,97.5434,86.48,"['elu', 'relu', 'relu', 'rrelu', 'leaky_relu']","('max', 'avg')"
10,0.014285714285714285,97.0964,96.18,"['relu', 'rrelu', 'rrelu', 'rrelu', 'rrelu']","('max', 'avg')"
10,0.014285714285714285,97.9144,95.74,"['elu', 'rrelu', 'celu', 'celu', 'celu']","('max', 'max')"
10,0.014285714285714285,97.4246,59.0,"['elu', 'elu', 'rrelu', 'rrelu', 'celu']","('max', 'max')"
10,0.014285714285714285,97.2654,97.87,"['relu', 'rrelu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
10,0.014285714285714285,97.3782,80.05,"['elu', 'elu', 'elu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.014285714285714285,97.4138,97.49,"['relu', 'leaky_relu', 'celu', 'celu', 'celu']","('max', 'avg')"
10,0.014285714285714285,97.5532,96.79,"['elu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.014285714285714285,97.5808,82.74,"['elu', 'leaky_relu', 'celu', 'celu', 'celu']","('avg', 'avg')"
10,0.014285714285714285,97.3886,68.97,"['elu', 'elu', 'elu', 'celu', 'celu']","('max', 'avg')"
10,0.014285714285714285,97.05,89.32,"['elu', 'rrelu', 'rrelu', 'leaky_relu', 'leaky_relu']","('avg', 'avg')"
10,0.014285714285714285,95.9554,68.7,"['elu', 'elu', 'elu', 'relu', 'leaky_relu']","('avg', 'avg')"
10,0.014285714285714285,69.9668,67.76,"['elu', 'relu', 'relu', 'relu', 'relu']","('max', 'avg')"
10,0.014285714285714285,97.8202,98.36,"['relu', 'relu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'max')"
10,0.014285714285714285,97.3976,49.16,"['elu', 'elu', 'rrelu', 'rrelu', 'rrelu']","('max', 'max')"
10,0.014285714285714285,97.925,94.14,"['elu', 'relu', 'relu', 'celu', 'celu']","('avg', 'avg')"
10,0.014285714285714285,97.5902,98.23,"['relu', 'relu', 'rrelu', 'rrelu', 'rrelu']","('max', 'avg')"
10,0.014285714285714285,97.4866,60.19,"['elu', 'rrelu', 'rrelu', 'rrelu', 'rrelu']","('max', 'max')"
10,0.014285714285714285,97.3304,86.57,"['elu', 'elu', 'rrelu', 'leaky_relu', 'celu']","('max', 'max')"
10,0.014285714285714285,97.3494,89.11,"['elu', 'elu', 'relu', 'relu', 'leaky_relu']","('max', 'max')"
10,0.014285714285714285,96.5416,90.49,"['elu', 'relu', 'relu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.014285714285714285,97.7156,94.42,"['elu', 'relu', 'relu', 'relu', 'rrelu']","('avg', 'avg')"
10,0.013333333333333334,97.6772,95.28,"['rrelu', 'leaky_relu', 'celu', 'celu', 'celu']","('avg', 'avg')"
10,0.013333333333333334,97.6996,96.26,"['elu', 'relu', 'relu', 'leaky_relu', 'celu']","('avg', 'avg')"
10,0.013333333333333334,97.8048,96.26,"['elu', 'leaky_relu', 'leaky_relu', 'celu', 'celu']","('max', 'max')"
10,0.013333333333333334,97.8204,83.22,"['elu', 'celu', 'celu', 'celu', 'celu']","('max', 'max')"
10,0.013333333333333334,97.4594,87.33,"['rrelu', 'rrelu', 'rrelu', 'celu', 'celu']","('avg', 'avg')"
10,0.013333333333333334,97.15,96.26,"['relu', 'rrelu', 'rrelu', 'rrelu', 'leaky_relu']","('max', 'avg')"
10,0.013333333333333334,97.5728,96.31,"['relu', 'rrelu', 'rrelu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.013333333333333334,97.9184,97.93,"['rrelu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.013333333333333334,97.9202,98.16,"['relu', 'leaky_relu', 'leaky_relu', 'celu', 'celu']","('max', 'max')"
10,0.013333333333333334,78.443,52.66,"['elu', 'elu', 'elu', 'relu', 'relu']","('avg', 'avg')"
10,0.013333333333333334,96.1116,97.31,"['relu', 'relu', 'rrelu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.013333333333333334,97.6562,96.63,"['elu', 'relu', 'rrelu', 'rrelu', 'rrelu']","('max', 'max')"
10,0.013333333333333334,97.4364,48.24,"['elu', 'rrelu', 'rrelu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.013333333333333334,97.2154,41.86,"['elu', 'elu', 'relu', 'leaky_relu', 'leaky_relu']","('avg', 'avg')"
10,0.013333333333333334,97.6834,50.32,"['elu', 'elu', 'elu', 'rrelu', 'leaky_relu']","('max', 'max')"
10,0.013333333333333334,97.7952,97.56,"['relu', 'rrelu', 'leaky_relu', 'celu', 'celu']","('max', 'max')"
10,0.013333333333333334,97.6614,89.31,"['elu', 'relu', 'rrelu', 'celu', 'celu']","('max', 'max')"
10,0.013333333333333334,97.513,81.93,"['elu', 'elu', 'relu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.013333333333333334,97.6336,92.26,"['elu', 'relu', 'relu', 'rrelu', 'rrelu']","('avg', 'avg')"
10,0.013333333333333334,97.6026,93.84,"['elu', 'elu', 'relu', 'relu', 'celu']","('max', 'avg')"
10,0.013333333333333334,28.9438,19.26,"['elu', 'elu', 'relu', 'relu', 'relu']","('max', 'max')"
10,0.013333333333333334,97.736,98.51,"['relu', 'relu', 'relu', 'relu', 'celu']","('max', 'avg')"
10,0.013333333333333334,97.7414,95.81,"['elu', 'relu', 'relu', 'relu', 'celu']","('max', 'max')"
10,0.013333333333333334,97.5806,91.52,"['elu', 'rrelu', 'rrelu', 'rrelu', 'leaky_relu']","('max', 'max')"
10,0.013333333333333334,97.692,98.43,"['leaky_relu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.013333333333333334,97.5208,98.25,"['relu', 'relu', 'rrelu', 'rrelu', 'celu']","('avg', 'avg')"
10,0.013333333333333334,97.555,88.28,"['rrelu', 'rrelu', 'rrelu', 'rrelu', 'celu']","('max', 'avg')"
10,0.013333333333333334,97.0802,92.83,"['elu', 'elu', 'elu', 'relu', 'rrelu']","('avg', 'avg')"
10,0.013333333333333334,97.6268,22.74,"['elu', 'relu', 'rrelu', 'leaky_relu', 'leaky_relu']","('avg', 'avg')"
10,0.013333333333333334,97.559,83.56,"['elu', 'elu', 'relu', 'rrelu', 'rrelu']","('max', 'avg')"
10,0.013333333333333334,97.8736,84.65,"['elu', 'relu', 'leaky_relu', 'celu', 'celu']","('avg', 'avg')"
10,0.013333333333333334,97.8358,93.48,"['elu', 'relu', 'relu', 'rrelu', 'celu']","('max', 'avg')"
10,0.013333333333333334,97.7248,97.79,"['relu', 'rrelu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.013333333333333334,97.3736,98.31,"['relu', 'relu', 'relu', 'relu', 'rrelu']","('max', 'max')"
10,0.013333333333333334,97.831,88.56,"['elu', 'elu', 'elu', 'elu', 'celu']","('max', 'max')"
10,0.013333333333333334,97.7518,98.36,"['relu', 'relu', 'rrelu', 'celu', 'celu']","('avg', 'avg')"
10,0.013333333333333334,96.9812,98.39,"['relu', 'relu', 'relu', 'relu', 'leaky_relu']","('max', 'avg')"
10,0.013333333333333334,96.9454,91.82,"['rrelu', 'rrelu', 'rrelu', 'leaky_relu', 'leaky_relu']","('avg', 'avg')"
10,0.013333333333333334,97.5056,98.63,"['relu', 'relu', 'rrelu', 'rrelu', 'leaky_relu']","('avg', 'avg')"
10,0.013333333333333334,97.6086,95.68,"['rrelu', 'rrelu', 'rrelu', 'rrelu', 'leaky_relu']","('max', 'avg')"
10,0.013333333333333334,97.05,98.56,"['relu', 'relu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('avg', 'avg')"
10,0.013333333333333334,97.447,72.94,"['elu', 'rrelu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
10,0.013333333333333334,97.4526,88.99,"['elu', 'elu', 'elu', 'elu', 'leaky_relu']","('max', 'max')"
10,0.013333333333333334,97.366,88.04,"['elu', 'elu', 'elu', 'elu', 'rrelu']","('avg', 'avg')"
10,0.013333333333333334,97.5836,97.68,"['relu', 'relu', 'celu', 'celu', 'celu']","('max', 'avg')"
10,0.013333333333333334,97.0188,73.63,"['elu', 'elu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
10,0.013333333333333334,97.5716,91.75,"['elu', 'relu', 'rrelu', 'rrelu', 'leaky_relu']","('max', 'avg')"
10,0.013333333333333334,97.5782,95.34,"['relu', 'celu', 'celu', 'celu', 'celu']","('max', 'avg')"
10,0.013333333333333334,96.8502,66.79,"['elu', 'elu', 'elu', 'elu', 'relu']","('avg', 'avg')"
10,0.013333333333333334,97.6528,79.45,"['elu', 'rrelu', 'leaky_relu', 'celu', 'celu']","('avg', 'avg')"
10,0.013333333333333334,97.3398,98.6,"['relu', 'relu', 'relu', 'rrelu', 'celu']","('avg', 'avg')"
10,0.013333333333333334,97.8714,94.95,"['elu', 'relu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.013333333333333334,97.7106,98.33,"['leaky_relu', 'leaky_relu', 'celu', 'celu', 'celu']","('max', 'max')"
10,0.013333333333333334,97.0034,98.66,"['relu', 'relu', 'relu', 'rrelu', 'rrelu']","('avg', 'avg')"
10,0.013333333333333334,97.6112,97.66,"['rrelu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'avg')"
10,0.013333333333333334,97.3194,86.6,"['leaky_relu', 'celu', 'celu', 'celu', 'celu']","('avg', 'avg')"
10,0.013333333333333334,97.2178,71.24,"['elu', 'elu', 'relu', 'relu', 'rrelu']","('max', 'avg')"
10,0.013333333333333334,97.5072,95.57,"['rrelu', 'rrelu', 'rrelu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.013333333333333334,97.8902,96.03,"['rrelu', 'leaky_relu', 'leaky_relu', 'celu', 'celu']","('max', 'max')"
10,0.013333333333333334,97.2982,92.77,"['relu', 'rrelu', 'rrelu', 'celu', 'celu']","('max', 'avg')"
10,0.013333333333333334,97.9464,97.95,"['leaky_relu', 'leaky_relu', 'leaky_relu', 'celu', 'celu']","('avg', 'avg')"
10,0.013333333333333334,97.6662,92.58,"['elu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'celu']","('avg', 'avg')"
10,0.013333333333333334,97.7666,98.06,"['relu', 'relu', 'leaky_relu', 'celu', 'celu']","('max', 'max')"
10,0.013333333333333334,97.5308,87.05,"['elu', 'elu', 'elu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.013333333333333334,97.4396,74.15,"['elu', 'rrelu', 'rrelu', 'rrelu', 'celu']","('max', 'avg')"
10,0.013333333333333334,97.2372,24.85,"['elu', 'rrelu', 'rrelu', 'celu', 'celu']","('avg', 'avg')"
10,0.013333333333333334,97.7118,86.76,"['elu', 'elu', 'elu', 'relu', 'celu']","('max', 'max')"
10,0.013333333333333334,97.5784,95.98,"['elu', 'relu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.013333333333333334,96.7548,98.37,"['relu', 'relu', 'relu', 'rrelu', 'leaky_relu']","('max', 'avg')"
10,0.013333333333333334,97.2596,89.64,"['rrelu', 'celu', 'celu', 'celu', 'celu']","('max', 'max')"
10,0.013333333333333334,97.4002,98.87,"['relu', 'relu', 'relu', 'leaky_relu', 'leaky_relu']","('avg', 'avg')"
10,0.013333333333333334,97.0116,58.86,"['elu', 'elu', 'rrelu', 'celu', 'celu']","('avg', 'avg')"
10,0.013333333333333334,97.925,96.47,"['rrelu', 'rrelu', 'leaky_relu', 'celu', 'celu']","('max', 'max')"
10,0.013333333333333334,97.8804,80.38,"['elu', 'elu', 'relu', 'rrelu', 'celu']","('max', 'max')"
10,0.013333333333333334,97.5798,88.68,"['elu', 'rrelu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.013333333333333334,96.8938,43.91,"['elu', 'elu', 'rrelu', 'rrelu', 'leaky_relu']","('avg', 'avg')"
10,0.013333333333333334,97.4764,97.62,"['relu', 'rrelu', 'rrelu', 'leaky_relu', 'leaky_relu']","('max', 'max')"
10,0.013333333333333334,96.8852,98.4,"['relu', 'relu', 'relu', 'leaky_relu', 'celu']","('max', 'avg')"
10,0.013333333333333334,96.3234,98.12,"['relu', 'leaky_relu', 'leaky_relu', 'leaky_relu', 'leaky_relu']","('avg', 'avg')"
10,0.013333333333333334,97.7546,48.54,"['elu', 'elu', 'elu', 'rrelu', 'celu']","('max', 'max')"
10,0.013333333333333334,97.8534,92.34,"['elu', 'elu', 'leaky_relu', 'leaky_relu', 'celu']","('max', 'max')"
10,0.013333333333333334,97.4282,95.69,"['rrelu', 'rrelu', 'celu', 'celu', 'celu']","('avg', 'avg')"
10,0.013333333333333334,97.449,89.83,"['elu', 'elu', 'celu', 'celu', 'celu']","('max', 'max')"
10,0.013333333333333334,97.731,96.59,"['elu', 'relu', 'relu', 'relu', 'leaky_relu']","('max', 'max')"
